"Notes"	"Gender"	"Gender Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	Projected Populations
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2007"	"2007"	190450
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2008"	"2008"	189507
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2009"	"2009"	186706
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2010"	"2010"	182649
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2011"	"2011"	178695
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2012"	"2012"	178120
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2013"	"2013"	180652
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2014"	"2014"	185512
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2015"	"2015"	191190
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2016"	"2016"	197936
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2017"	"2017"	203199
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2018"	"2018"	207456
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2019"	"2019"	209546
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2020"	"2020"	209777
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2021"	"2021"	209258
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2022"	"2022"	208061
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2023"	"2023"	206978
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2024"	"2024"	206993
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2025"	"2025"	207652
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2026"	"2026"	207910
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2027"	"2027"	208486
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2028"	"2028"	208136
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2029"	"2029"	206448
	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"	"2030"	"2030"	203535
"Total"	"Male"	"M"	"Missouri"	"29"	"35-39 years"	"35-39"			5333704
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2004"	"2004"	221878
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2005"	"2005"	217415
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2006"	"2006"	210423
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2007"	"2007"	202520
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2008"	"2008"	194971
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2009"	"2009"	189560
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2010"	"2010"	187786
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2011"	"2011"	189147
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2012"	"2012"	189643
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2013"	"2013"	188719
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2014"	"2014"	185971
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2015"	"2015"	182011
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2016"	"2016"	178146
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2017"	"2017"	177622
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2018"	"2018"	180148
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2019"	"2019"	184964
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2020"	"2020"	190582
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2021"	"2021"	197230
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2022"	"2022"	202443
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2023"	"2023"	206681
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2024"	"2024"	208752
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2025"	"2025"	209016
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2026"	"2026"	208536
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2027"	"2027"	207404
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2028"	"2028"	206391
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2029"	"2029"	206482
	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"	"2030"	"2030"	207215
"Total"	"Male"	"M"	"Missouri"	"29"	"40-44 years"	"40-44"			5331656
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2004"	"2004"	213963
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2005"	"2005"	217494
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2006"	"2006"	219932
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2007"	"2007"	221104
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2008"	"2008"	220570
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2009"	"2009"	218918
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2010"	"2010"	214489
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2011"	"2011"	207559
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2012"	"2012"	199758
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2013"	"2013"	192323
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2014"	"2014"	186998
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2015"	"2015"	185269
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2016"	"2016"	186620
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2017"	"2017"	187089
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2018"	"2018"	186159
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2019"	"2019"	183432
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2020"	"2020"	179536
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2021"	"2021"	175736
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2022"	"2022"	175234
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2023"	"2023"	177748
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2024"	"2024"	182528
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2025"	"2025"	188106
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2026"	"2026"	194704
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2027"	"2027"	199886
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2028"	"2028"	204091
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2029"	"2029"	206163
	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"	"2030"	"2030"	206447
"Total"	"Male"	"M"	"Missouri"	"29"	"45-49 years"	"45-49"			5331856
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2004"	"2004"	185798
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2005"	"2005"	191159
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2006"	"2006"	196451
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2007"	"2007"	201012
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2008"	"2008"	205869
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2009"	"2009"	209492
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2010"	"2010"	212919
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2011"	"2011"	215267
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2012"	"2012"	216384
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2013"	"2013"	215839
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2014"	"2014"	214206
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2015"	"2015"	209862
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2016"	"2016"	203067
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2017"	"2017"	195412
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2018"	"2018"	188113
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2019"	"2019"	182895
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2020"	"2020"	181212
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2021"	"2021"	182516
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2022"	"2022"	182960
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2023"	"2023"	182026
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2024"	"2024"	179333
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2025"	"2025"	175507
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2026"	"2026"	171811
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2027"	"2027"	171345
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2028"	"2028"	173847
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2029"	"2029"	178573
	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"	"2030"	"2030"	184099
"Total"	"Male"	"M"	"Missouri"	"29"	"50-54 years"	"50-54"			5206974
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2004"	"2004"	157547
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2005"	"2005"	164883
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2006"	"2006"	171380
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2007"	"2007"	173147
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2008"	"2008"	175463
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2009"	"2009"	179641
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2010"	"2010"	184817
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2011"	"2011"	189887
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2012"	"2012"	194257
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2013"	"2013"	198908
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2014"	"2014"	202374
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2015"	"2015"	205671
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2016"	"2016"	207912
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2017"	"2017"	208945
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2018"	"2018"	208387
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2019"	"2019"	206770
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2020"	"2020"	202545
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2021"	"2021"	195967
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2022"	"2022"	188547
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2023"	"2023"	181489
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2024"	"2024"	176469
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2025"	"2025"	174867
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2026"	"2026"	176136
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2027"	"2027"	176535
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2028"	"2028"	175587
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2029"	"2029"	172968
	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"	"2030"	"2030"	169311
"Total"	"Male"	"M"	"Missouri"	"29"	"55-59 years"	"55-59"			5020410
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2004"	"2004"	124402
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2005"	"2005"	127186
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2006"	"2006"	130024
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2007"	"2007"	137412
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2008"	"2008"	143228
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2009"	"2009"	148742
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2010"	"2010"	155594
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2011"	"2011"	161639
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2012"	"2012"	163295
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2013"	"2013"	165481
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2014"	"2014"	169406
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2015"	"2015"	174252
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2016"	"2016"	179009
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2017"	"2017"	183094
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2018"	"2018"	187418
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2019"	"2019"	190634
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2020"	"2020"	193701
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2021"	"2021"	195734
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2022"	"2022"	196651
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2023"	"2023"	196052
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2024"	"2024"	194476
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2025"	"2025"	190453
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2026"	"2026"	184193
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2027"	"2027"	177164
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2028"	"2028"	170525
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2029"	"2029"	165855
	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"	"2030"	"2030"	164452
"Total"	"Male"	"M"	"Missouri"	"29"	"60-64 years "	"60-64"			4570072
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2004"	"2004"	97263
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2005"	"2005"	98361
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2006"	"2006"	100433
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2007"	"2007"	104150
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2008"	"2008"	108707
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2009"	"2009"	112346
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2010"	"2010"	114828
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2011"	"2011"	117352
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2012"	"2012"	124125
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2013"	"2013"	129433
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2014"	"2014"	134425
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2015"	"2015"	140589
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2016"	"2016"	145984
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2017"	"2017"	147499
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2018"	"2018"	149481
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2019"	"2019"	153032
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2020"	"2020"	157438
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2021"	"2021"	161732
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2022"	"2022"	165417
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2023"	"2023"	169334
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2024"	"2024"	172214
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2025"	"2025"	175009
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2026"	"2026"	176856
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2027"	"2027"	177679
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2028"	"2028"	177178
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2029"	"2029"	175813
	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"	"2030"	"2030"	172259
"Total"	"Male"	"M"	"Missouri"	"29"	"65-69 years"	"65-69"			3858937
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2004"	"2004"	80315
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2005"	"2005"	80615
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2006"	"2006"	80887
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2007"	"2007"	81048
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2008"	"2008"	81783
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2009"	"2009"	83179
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2010"	"2010"	84215
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2011"	"2011"	86076
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2012"	"2012"	89355
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2013"	"2013"	93369
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2014"	"2014"	96558
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2015"	"2015"	98687
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2016"	"2016"	100874
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2017"	"2017"	106872
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2018"	"2018"	111593
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2019"	"2019"	115963
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2020"	"2020"	121298
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2021"	"2021"	125930
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2022"	"2022"	127317
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2023"	"2023"	129103
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2024"	"2024"	132262
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2025"	"2025"	136193
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2026"	"2026"	139977
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2027"	"2027"	143247
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2028"	"2028"	146715
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2029"	"2029"	149306
	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"	"2030"	"2030"	151885
"Total"	"Male"	"M"	"Missouri"	"29"	"70-74 years"	"70-74"			2974622
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2004"	"2004"	65067
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2005"	"2005"	64808
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2006"	"2006"	64500
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2007"	"2007"	64057
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2008"	"2008"	63709
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2009"	"2009"	63537
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2010"	"2010"	63960
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2011"	"2011"	64320
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2012"	"2012"	64576
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2013"	"2013"	65298
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2014"	"2014"	66540
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2015"	"2015"	67529
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2016"	"2016"	69160
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2017"	"2017"	71936
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2018"	"2018"	75329
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2019"	"2019"	78009
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2020"	"2020"	79777
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2021"	"2021"	81610
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2022"	"2022"	86704
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2023"	"2023"	90741
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2024"	"2024"	94416
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2025"	"2025"	98819
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2026"	"2026"	102622
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2027"	"2027"	103934
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2028"	"2028"	105570
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2029"	"2029"	108321
	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"	"2030"	"2030"	111718
"Total"	"Male"	"M"	"Missouri"	"29"	"75-79 years"	"75-79"			2136567
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2004"	"2004"	42424
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2005"	"2005"	43260
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2006"	"2006"	43813
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2007"	"2007"	44208
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2008"	"2008"	44704
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2009"	"2009"	44709
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2010"	"2010"	44673
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2011"	"2011"	44609
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2012"	"2012"	44463
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2013"	"2013"	44384
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2014"	"2014"	44410
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2015"	"2015"	44886
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2016"	"2016"	45292
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2017"	"2017"	45611
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2018"	"2018"	46260
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2019"	"2019"	47289
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2020"	"2020"	48140
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2021"	"2021"	49451
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2022"	"2022"	51600
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2023"	"2023"	54197
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2024"	"2024"	56244
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2025"	"2025"	57564
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2026"	"2026"	58964
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2027"	"2027"	62940
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2028"	"2028"	66117
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2029"	"2029"	68940
	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"	"2030"	"2030"	72239
"Total"	"Male"	"M"	"Missouri"	"29"	"80-84 years"	"80-84"			1361391
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2004"	"2004"	30404
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2005"	"2005"	31483
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2006"	"2006"	32698
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2007"	"2007"	34039
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2008"	"2008"	35094
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2009"	"2009"	36220
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2010"	"2010"	37322
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2011"	"2011"	38308
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2012"	"2012"	39288
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2013"	"2013"	40171
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2014"	"2014"	40800
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2015"	"2015"	41425
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2016"	"2016"	41988
	"Male"	"M"	"Missouri"	"29"	"85+ years"	"85+"	"2017"	"2017"	42526
